Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.64460.5.1","PM10","16.52617","47.84011","165.0","m","suburban","background","01/01/2003 00:00:00","03/12/2015 00:00:00","SAM.01.0001.64460.5.1","4.0","m","50.0","m","40.0","m","","m","Long-range transboundary transport","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.64460.5.1.2540","01/01/2003 00:00:00","25/06/2003 00:00:00","active","","","","","","","gravi","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","day","1","day","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.64460.5.1","PM10","16.52617","47.84011","165.0","m","suburban","background","01/01/2003 00:00:00","03/12/2015 00:00:00","SAM.01.0001.64460.5.1","4.0","m","50.0","m","40.0","m","","m","Long-range transboundary transport","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.64460.5.1.3817","22/02/2011 00:00:00","26/01/2012 00:00:00","active","","","","","","","gravi","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","day","1","day","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.64460.5.1","PM10","16.52617","47.84011","165.0","m","suburban","background","01/01/2003 00:00:00","03/12/2015 00:00:00","SAM.01.0001.64460.5.1","4.0","m","50.0","m","40.0","m","","m","Long-range transboundary transport","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.64460.5.1.3818","06/09/2011 00:00:00","31/12/2015 00:00:00","active","","","","","","","gravi","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","day","1","day","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.64460.5.1","PM10","16.52617","47.84011","165.0","m","suburban","background","01/01/2003 00:00:00","03/12/2015 00:00:00","SAM.01.0001.64460.5.1","4.0","m","50.0","m","40.0","m","","m","Long-range transboundary transport","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.64460.5.1.6951","23/11/2003 00:00:00","25/12/2003 00:00:00","active","","","","","","","gravi","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","day","1","day","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65188.6001.1","PM2.5","16.52617","47.84011","165.0","m","suburban","background","21/06/2012 00:00:00","","SAM.01.0001.65188.6001.1","4.0","m","","","","","","m","Long-range transboundary transport","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.65188.6001.1.11390","01/01/2016 00:00:00","01/01/2017 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65188.6001.1","PM2.5","16.52617","47.84011","165.0","m","suburban","background","21/06/2012 00:00:00","","SAM.01.0001.65188.6001.1","4.0","m","","","","","","m","Long-range transboundary transport","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.65188.6001.1.12236","01/01/2017 00:00:00","01/01/2018 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65188.6001.1","PM2.5","16.52617","47.84011","165.0","m","suburban","background","21/06/2012 00:00:00","","SAM.01.0001.65188.6001.1","4.0","m","","","","","","m","Long-range transboundary transport","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.65188.6001.1.14447","01/01/2018 00:00:00","01/01/2021 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65188.6001.1","PM2.5","16.52617","47.84011","165.0","m","suburban","background","21/06/2012 00:00:00","","SAM.01.0001.65188.6001.1","4.0","m","","","","","","m","Long-range transboundary transport","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.65188.6001.1.15789","01/01/2021 00:00:00","","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65188.6001.1","PM2.5","16.52617","47.84011","165.0","m","suburban","background","21/06/2012 00:00:00","","SAM.01.0001.65188.6001.1","4.0","m","","","","","","m","Long-range transboundary transport","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.65188.6001.1.2539","21/06/2012 00:00:00","03/07/2013 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65188.6001.1","PM2.5","16.52617","47.84011","165.0","m","suburban","background","21/06/2012 00:00:00","","SAM.01.0001.65188.6001.1","4.0","m","","","","","","m","Long-range transboundary transport","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.65188.6001.1.6464","30/08/2013 00:00:00","01/01/2016 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65507.6001.1","PM2.5","16.52617","47.84011","165.0","m","suburban","background","14/06/2013 00:00:00","","SAM.01.0001.65507.6001.1","4.0","m","50.0","m","40.0","m","","m","Secondary aerosols","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.65507.6001.1.15322","11/01/2018 00:00:00","16/11/2022 00:00:00","active","","","","","","","gravi","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","day","1","day","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65507.6001.1","PM2.5","16.52617","47.84011","165.0","m","suburban","background","14/06/2013 00:00:00","","SAM.01.0001.65507.6001.1","4.0","m","50.0","m","40.0","m","","m","Secondary aerosols","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.65507.6001.1.16077","19/03/2022 00:00:00","","active","","","","","","","gravi","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","day","1","day","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65507.6001.1","PM2.5","16.52617","47.84011","165.0","m","suburban","background","14/06/2013 00:00:00","","SAM.01.0001.65507.6001.1","4.0","m","50.0","m","40.0","m","","m","Secondary aerosols","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.65507.6001.1.16647","14/03/2020 00:00:00","16/11/2021 00:00:00","active","","","","","","","gravi","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","day","1","day","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.65507.6001.1","PM2.5","16.52617","47.84011","165.0","m","suburban","background","14/06/2013 00:00:00","","SAM.01.0001.65507.6001.1","4.0","m","50.0","m","40.0","m","","m","Secondary aerosols","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.65507.6001.1.3873","14/06/2013 00:00:00","14/01/2020 00:00:00","active","","","","","","","gravi","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","day","1","day","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.917.7.1","O3","16.52617","47.84011","165.0","m","suburban","background","01/05/1993 00:00:00","","SAM.01.0001.917.7.1","4.0","m","50.0","m","40.0","m","","m","Other","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.917.7.1.2551","17/02/2005 00:00:00","29/05/2013 00:00:00","automatic","UV-P","","thermo49c","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.4","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.917.7.1","O3","16.52617","47.84011","165.0","m","suburban","background","01/05/1993 00:00:00","","SAM.01.0001.917.7.1","4.0","m","50.0","m","40.0","m","","m","Other","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.917.7.1.2552","29/05/2013 00:00:00","","automatic","UV-P","","APIT400","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10001","010001","Eisenstadt Laschoberstraße","SPO.01.0001.917.7.1","O3","16.52617","47.84011","165.0","m","suburban","background","01/05/1993 00:00:00","","SAM.01.0001.917.7.1","4.0","m","50.0","m","40.0","m","","m","Other","","","0","","","","t.year-1","7000 Eisenstadt","open","plane","40.0","","0.04","","5.0","30","13500","SPP.01.0001.917.7.1.6280","01/05/1993 00:00:00","17/02/2005 00:00:00","automatic","UV-P","","horibaAPOA350E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.8","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10002","010002","Oberschützen","SPO.01.0002.3813.1.1","SO2","16.20786","47.33992","344.0","m","rural","background","22/10/2008 00:00:00","08/07/2015 00:00:00","SAM.01.0002.3813.1.1","4.0","m","15.0","m","","","","m","Long-range transboundary transport","2.1","t.km-2.year-1","0","","","","t.year-1","7432 Oberschützen","open","hilly","","","","","","","","SPP.01.0002.3813.1.1.5906","22/10/2008 00:00:00","08/07/2015 00:00:00","automatic","UV-FL","","horibaAPSA360E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10002","010002","Oberschützen","SPO.01.0002.3850.8.1","NO2","16.20786","47.33992","344.0","m","rural","background","22/10/2008 00:00:00","15/06/2023 00:00:00","SAM.01.0002.3850.8.1","4.0","m","15.0","m","12.0","m","","m","Transport","5.6","t.km-2.year-1","0","","","","t.year-1","7432 Oberschützen","open","hilly","","","","","","","","SPP.01.0002.3850.8.1.5797","22/10/2008 00:00:00","15/06/2023 00:00:00","automatic","chemi","","horibaAPNA370","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10002","010002","Oberschützen","SPO.01.0002.3851.38.1","NO","16.20786","47.33992","344.0","m","rural","background","22/10/2008 00:00:00","15/06/2023 00:00:00","SAM.01.0002.3851.38.1","4.0","m","15.0","m","12.0","m","","m","Transport","5.6","t.km-2.year-1","0","","","","t.year-1","7432 Oberschützen","open","hilly","","","","","","","","SPP.01.0002.3851.38.1.13986","22/10/2008 00:00:00","15/06/2023 00:00:00","automatic","chemi","","horibaAPNA370","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10002","010002","Oberschützen","SPO.01.0002.3905.5.1","PM10","16.20786","47.33992","344.0","m","rural","background","22/10/2008 00:00:00","15/06/2023 00:00:00","SAM.01.0002.3905.5.1","4.0","m","15.0","m","12.0","m","","m","Long-range transboundary transport","3.3","t.km-2.year-1","0","","","","t.year-1","7432 Oberschützen","open","hilly","","","","","","","","SPP.01.0002.3905.5.1.11391","01/01/2016 00:00:00","01/01/2017 00:00:00","automatic","nephelometry+beta","","thermo5030SHARP","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10002","010002","Oberschützen","SPO.01.0002.3905.5.1","PM10","16.20786","47.33992","344.0","m","rural","background","22/10/2008 00:00:00","15/06/2023 00:00:00","SAM.01.0002.3905.5.1","4.0","m","15.0","m","12.0","m","","m","Long-range transboundary transport","3.3","t.km-2.year-1","0","","","","t.year-1","7432 Oberschützen","open","hilly","","","","","","","","SPP.01.0002.3905.5.1.12237","01/01/2017 00:00:00","01/01/2018 00:00:00","automatic","nephelometry+beta","","thermo5030SHARP","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.01","Amt der Burgenländischen Landesregierung","UTC+01","AT10002","010002","Oberschützen","SPO.01.0002.3905.5.1","PM10","16.20786","47.33992","344.0","m","rural","background","22/10/2008 00:00:00","15/06/2023 00:00:00","SAM.01.0002.3905.5.1","4.0","m","15.0","m","12.0","m","","m","Long-range transboundary transport","3.3","t.km-2.year-1","0","","","","t.year-1","7432 Oberschützen","open","hilly","","","","","","","","SPP.01.0002.3905.5.1.14445","01/01/2018 00:00:00","15/06/2023 00:00:00","automatic","nephelometry+beta","","thermo5030SHARP","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
